Date,Festival,Product_Category,Sub_Category,Actual Price,Discount Price,Discount (%),Profit,Sales_Quantity,Age,Gender,Location,Review Rating,Previous Purchases,Frequency Of Purchases,Income,Browsing Time,Frequency,Festival Day Type
2024-07-22,Back to School Sales,Clothing,Jeans,137,88,35.77,49,15,28,Female,Alaska,3.1,14,Monthly,42614,47,High,Festival Day
2024-07-12,Normal Days,Accessories,Scarf,79,56,29.11,23,7,32,Female,New Mexico,4.0,26,Monthly,112260,29,Low,Non-Festival Day
2024-06-17,Normal Days,Footwear,Sandals,113,71,37.17,42,5,29,Female,Arkansas,4.8,14,Quarterly,61991,16,Low,Non-Festival Day
2024-05-31,Normal Days,Footwear,Sandals,114,94,17.54,20,4,35,Female,Alaska,3.3,9,Fortnightly,90476,18,Low,Non-Festival Day
2024-02-04,Normal Days,Clothing,Dress,103,97,5.83,6,2,23,Female,Louisiana,4.7,32,Annually,137959,9,Low,Non-Festival Day
2024-07-02,Normal Days,Clothing,Skirt,71,27,61.97,44,9,70,Female,North Dakota,3.2,15,Every 3 Months,80920,28,Low,Non-Festival Day
2024-10-12,Normal Days,Clothing,Shorts,49,28,42.86,21,4,23,Female,Rhode Island,5.0,25,Monthly,114294,14,Low,Non-Festival Day
2024-02-26,Normal Days,Clothing,Jeans,105,67,36.19,38,9,43,Female,Connecticut,4.9,27,Monthly,83530,24,Low,Non-Festival Day
2024-08-09,Back to School Sales,Clothing,Socks,116,70,39.66,46,17,29,Female,New York,4.9,39,Quarterly,56224,31,High,Festival Day
2024-10-29,Normal Days,Outerwear,Coat,115,95,17.39,20,7,61,Female,Kentucky,3.7,49,Bi-Weekly,27788,8,Low,Non-Festival Day
2024-06-11,Normal Days,Footwear,Boots,66,24,63.64,42,7,29,Female,Maine,3.0,12,Bi-Weekly,48082,16,Low,Non-Festival Day
2024-01-19,Normal Days,Accessories,Belt,41,35,14.63,6,6,66,Female,Missouri,2.6,13,Weekly,143287,15,Low,Non-Festival Day
2024-09-20,Normal Days,Footwear,Shoes,28,22,21.43,6,4,46,Female,Georgia,2.6,22,Quarterly,109570,8,Low,Non-Festival Day
2024-10-08,Normal Days,Accessories,Scarf,96,66,31.25,30,5,34,Female,Arizona,4.8,19,Every 3 Months,121015,15,Low,Non-Festival Day
2024-04-22,Normal Days,Clothing,Blouse,100,83,17.0,17,5,51,Female,New Hampshire,3.2,3,Bi-Weekly,96816,13,Low,Non-Festival Day
2024-11-22,Normal Days,Clothing,Dress,130,95,26.92,35,5,26,Female,Georgia,4.9,50,Weekly,103588,14,Low,Non-Festival Day
2024-01-30,Normal Days,Clothing,Shorts,79,41,48.1,38,5,23,Female,California,3.4,15,Annually,36531,10,Low,Non-Festival Day
2024-05-14,Normal Days,Clothing,Blouse,120,77,35.83,43,11,52,Female,Arizona,2.7,44,Every 3 Months,108340,19,Low,Non-Festival Day
2024-03-07,Normal Days,Footwear,Sneakers,59,52,11.86,7,5,39,Female,Florida,4.8,48,Monthly,114439,14,Low,Non-Festival Day
2024-03-05,Normal Days,Accessories,Gloves,53,41,22.64,12,3,39,Female,New York,4.1,4,Bi-Weekly,64857,26,Low,Non-Festival Day
2024-10-18,Normal Days,Clothing,Hoodie,55,28,49.09,27,5,33,Female,Idaho,4.6,12,Bi-Weekly,30142,25,Low,Non-Festival Day
2024-01-25,Normal Days,Clothing,Sweater,108,90,16.67,18,6,33,Female,Virginia,4.4,33,Annually,135053,10,Low,Non-Festival Day
2024-02-06,Normal Days,Accessories,Sunglasses,86,55,36.05,31,7,23,Female,Michigan,3.5,40,Annually,68355,5,Low,Non-Festival Day
2024-01-01,Normal Days,Accessories,Belt,106,73,31.13,33,5,31,Female,New Hampshire,4.8,38,Every 3 Months,29866,25,Low,Non-Festival Day
2024-02-06,Normal Days,Clothing,Dress,130,87,33.08,43,9,27,Female,South Dakota,2.9,19,Every 3 Months,90067,26,Low,Non-Festival Day
2024-05-20,Normal Days,Outerwear,Jacket,132,89,32.58,43,9,48,Female,South Dakota,3.2,38,Quarterly,130990,28,Low,Non-Festival Day
2024-08-19,Normal Days,Footwear,Boots,87,82,5.75,5,7,61,Female,New Jersey,4.4,18,Fortnightly,123634,24,Low,Non-Festival Day
2024-05-15,Normal Days,Footwear,Sandals,101,80,20.79,21,6,63,Female,Wyoming,4.6,24,Monthly,123814,25,Low,Non-Festival Day
2024-07-06,Normal Days,Accessories,Scarf,132,87,34.09,45,6,19,Female,Alabama,2.6,29,Quarterly,145426,8,Low,Non-Festival Day
2024-05-07,Normal Days,Clothing,Blouse,75,41,45.33,34,10,21,Female,South Dakota,3.1,14,Annually,84027,27,Low,Non-Festival Day
2024-07-19,Back to School Sales,Clothing,Hoodie,100,83,17.0,17,10,28,Female,South Carolina,4.3,44,Fortnightly,77906,87,High,Festival Day
2024-05-06,Normal Days,Accessories,Sunglasses,96,71,26.04,25,9,29,Female,New Mexico,3.1,18,Quarterly,48138,26,Low,Non-Festival Day
2024-09-13,Normal Days,Clothing,Hoodie,99,76,23.23,23,4,23,Female,Connecticut,4.6,19,Bi-Weekly,112601,18,Low,Non-Festival Day
2024-06-12,Normal Days,Accessories,Scarf,57,34,40.35,23,4,37,Female,Kansas,4.6,4,Weekly,49956,24,Low,Non-Festival Day
2024-02-04,Normal Days,Clothing,Dress,110,81,26.36,29,7,67,Female,South Carolina,2.7,25,Bi-Weekly,127268,26,Low,Non-Festival Day
2024-07-12,Normal Days,Clothing,T-shirt,73,47,35.62,26,9,34,Female,North Carolina,3.0,3,Monthly,124797,24,Low,Non-Festival Day
2024-07-09,Normal Days,Clothing,Skirt,71,36,49.3,35,9,58,Female,Wyoming,3.3,40,Quarterly,144917,12,Low,Non-Festival Day
2024-04-13,Normal Days,Clothing,Jeans,72,51,29.17,21,6,45,Female,Louisiana,2.7,5,Weekly,146303,15,Low,Non-Festival Day
2024-01-23,Normal Days,Clothing,Hoodie,113,86,23.89,27,3,63,Female,Louisiana,3.3,17,Annually,96295,19,Low,Non-Festival Day
2024-09-21,Normal Days,Clothing,Jeans,77,41,46.75,36,10,68,Female,Alabama,4.3,36,Every 3 Months,25439,23,Low,Non-Festival Day
2024-10-16,Normal Days,Footwear,Sandals,104,90,13.46,14,6,41,Female,Minnesota,4.8,41,Annually,67241,12,Low,Non-Festival Day
2024-09-16,Normal Days,Accessories,Hat,107,93,13.08,14,6,50,Female,New Mexico,3.3,20,Bi-Weekly,62533,17,Low,Non-Festival Day
2024-12-23,Christmas Sales,Accessories,Gloves,96,56,41.67,40,18,24,Female,Tennessee,4.3,2,Every 3 Months,48270,47,High,Festival Day
2024-03-15,Normal Days,Clothing,Socks,51,39,23.53,12,4,21,Female,New Mexico,3.0,31,Monthly,98815,26,Low,Non-Festival Day
2024-12-20,Normal Days,Outerwear,Jacket,110,86,21.82,24,4,18,Female,Texas,4.8,23,Fortnightly,59279,28,Low,Non-Festival Day
2024-03-12,Normal Days,Clothing,T-shirt,118,82,30.51,36,7,63,Female,Washington,2.9,30,Annually,129787,21,Low,Non-Festival Day
2024-09-15,Normal Days,Footwear,Sandals,47,29,38.3,18,7,47,Female,Michigan,3.6,26,Every 3 Months,43888,10,Low,Non-Festival Day
2024-07-06,Normal Days,Accessories,Hat,59,27,54.24,32,4,58,Female,Minnesota,3.5,40,Annually,37630,29,Low,Non-Festival Day
2024-06-21,Normal Days,Accessories,Gloves,53,25,52.83,28,8,46,Female,Delaware,4.7,19,Annually,81063,19,Low,Non-Festival Day
2024-10-16,Normal Days,Clothing,Dress,50,31,38.0,19,8,35,Female,California,4.4,4,Monthly,138527,17,Low,Non-Festival Day
2024-02-14,Valentineâ€™s Day,Clothing,Hoodie,49,23,53.06,26,8,42,Female,Wisconsin,3.3,33,Fortnightly,143239,87,High,Festival Day
2024-03-01,Normal Days,Accessories,Belt,81,47,41.98,34,10,48,Female,Kentucky,4.3,29,Monthly,147896,22,Low,Non-Festival Day
2024-03-23,Normal Days,Accessories,Gloves,75,67,10.67,8,3,28,Female,Nevada,4.0,47,Bi-Weekly,55144,15,Low,Non-Festival Day
2024-05-02,Normal Days,Accessories,Scarf,92,75,18.48,17,9,44,Female,North Carolina,4.9,50,Weekly,72161,17,Low,Non-Festival Day
2024-12-23,Christmas Sales,Footwear,Sandals,109,82,24.77,27,11,60,Female,Louisiana,2.9,28,Fortnightly,116718,62,High,Festival Day
2024-01-16,Normal Days,Footwear,Sneakers,44,32,27.27,12,5,38,Female,New Jersey,4.0,5,Fortnightly,145873,22,Low,Non-Festival Day
2024-03-06,Normal Days,Clothing,Dress,63,41,34.92,22,5,46,Female,Wisconsin,4.3,12,Annually,111074,9,Low,Non-Festival Day
2024-05-24,Normal Days,Accessories,Jewelry,105,89,15.24,16,8,39,Female,Arkansas,2.7,4,Weekly,97360,10,Low,Non-Festival Day
2024-06-10,Normal Days,Accessories,Hat,117,82,29.91,35,10,22,Female,Texas,5.0,22,Bi-Weekly,70979,5,Low,Non-Festival Day
2024-08-21,Normal Days,Accessories,Scarf,117,99,15.38,18,6,44,Female,Illinois,4.4,32,Weekly,117661,11,Low,Non-Festival Day
2024-05-23,Normal Days,Clothing,Blouse,136,98,27.94,38,8,69,Female,Mississippi,3.5,32,Quarterly,26979,8,Low,Non-Festival Day
2024-12-23,Christmas Sales,Accessories,Belt,76,54,28.95,22,9,39,Female,Delaware,3.3,48,Every 3 Months,46189,61,High,Festival Day
2024-07-06,Normal Days,Clothing,Blouse,126,88,30.16,38,4,53,Female,Georgia,3.8,35,Monthly,62600,13,Low,Non-Festival Day
2024-11-17,Normal Days,Clothing,T-shirt,58,43,25.86,15,5,52,Female,Kansas,4.5,44,Fortnightly,79560,19,Low,Non-Festival Day
2024-01-13,Normal Days,Accessories,Hat,118,73,38.14,45,7,65,Female,Oklahoma,4.8,29,Weekly,98040,10,Low,Non-Festival Day
2024-07-02,Normal Days,Accessories,Hat,66,50,24.24,16,5,48,Female,New Jersey,2.9,26,Monthly,143257,29,Low,Non-Festival Day
2024-04-20,Normal Days,Footwear,Sneakers,92,73,20.65,19,4,27,Female,Utah,3.2,3,Quarterly,81558,21,Low,Non-Festival Day
2024-10-16,Normal Days,Accessories,Gloves,86,51,40.7,35,8,39,Female,Montana,2.8,1,Bi-Weekly,106205,24,Low,Non-Festival Day
2024-10-21,Normal Days,Clothing,Socks,55,22,60.0,33,8,59,Female,Ohio,3.3,17,Annually,26910,22,Low,Non-Festival Day
2024-08-02,Back to School Sales,Footwear,Sandals,62,32,48.39,30,11,52,Female,Colorado,3.3,17,Fortnightly,77713,51,High,Festival Day
2024-04-29,Normal Days,Footwear,Sandals,60,38,36.67,22,7,50,Female,California,4.2,36,Weekly,66857,8,Low,Non-Festival Day
2024-02-24,Normal Days,Footwear,Boots,102,66,35.29,36,8,32,Female,Utah,3.6,32,Fortnightly,54964,13,Low,Non-Festival Day
2024-01-27,Normal Days,Accessories,Backpack,46,20,56.52,26,7,40,Female,Kansas,4.6,50,Bi-Weekly,105667,18,Low,Non-Festival Day
2024-04-27,Normal Days,Outerwear,Coat,86,44,48.84,42,9,26,Female,Illinois,3.6,39,Annually,45227,7,Low,Non-Festival Day
2024-08-08,Back to School Sales,Accessories,Sunglasses,52,31,40.38,21,10,47,Female,Minnesota,4.0,17,Monthly,25978,62,High,Festival Day
2024-08-18,Normal Days,Outerwear,Jacket,72,45,37.5,27,5,51,Female,New York,2.7,39,Every 3 Months,107527,15,Low,Non-Festival Day
2024-02-22,Normal Days,Clothing,Dress,99,71,28.28,28,10,47,Female,Arizona,4.4,5,Annually,37153,5,Low,Non-Festival Day
2024-10-21,Normal Days,Accessories,Scarf,108,96,11.11,12,6,53,Female,Tennessee,3.2,47,Annually,79765,16,Low,Non-Festival Day
2024-11-16,Normal Days,Clothing,Blouse,77,32,58.44,45,11,35,Female,Arkansas,2.6,18,Weekly,119084,29,Low,Non-Festival Day
2024-08-20,Normal Days,Accessories,Backpack,100,90,10.0,10,4,38,Female,Colorado,3.4,31,Every 3 Months,128212,13,Low,Non-Festival Day
2024-06-06,Normal Days,Accessories,Jewelry,77,68,11.69,9,7,69,Female,Nevada,5.0,39,Fortnightly,59071,9,Low,Non-Festival Day
2024-09-25,Normal Days,Clothing,Shorts,93,45,51.61,48,9,47,Female,Kansas,2.9,12,Weekly,132990,19,Low,Non-Festival Day
2024-01-21,Normal Days,Clothing,Skirt,100,67,33.0,33,10,31,Female,New York,5.0,45,Bi-Weekly,89519,22,Low,Non-Festival Day
2024-02-22,Normal Days,Clothing,Skirt,89,57,35.96,32,7,68,Female,Minnesota,4.4,33,Fortnightly,29503,13,Low,Non-Festival Day
2024-10-01,Normal Days,Clothing,Jeans,75,60,20.0,15,8,51,Female,Ohio,3.5,3,Annually,80703,17,Low,Non-Festival Day
2024-11-08,Normal Days,Accessories,Handbag,37,32,13.51,5,6,20,Female,Arizona,3.8,5,Every 3 Months,84379,17,Low,Non-Festival Day
2024-10-07,Normal Days,Accessories,Handbag,76,29,61.84,47,6,27,Female,Kentucky,3.8,23,Monthly,115457,28,Low,Non-Festival Day
2024-08-01,Back to School Sales,Outerwear,Coat,43,20,53.49,23,14,67,Female,Minnesota,3.9,39,Fortnightly,77866,74,High,Festival Day
2024-01-31,Normal Days,Accessories,Jewelry,111,98,11.71,13,5,21,Female,Arkansas,3.3,10,Annually,36905,14,Low,Non-Festival Day
2024-12-02,Cyber Monday,Clothing,Sweater,58,27,53.45,31,9,20,Female,Wyoming,2.9,4,Bi-Weekly,65838,71,High,Festival Day
2024-07-01,Normal Days,Outerwear,Jacket,105,67,36.19,38,5,35,Female,North Dakota,3.7,18,Monthly,145200,26,Low,Non-Festival Day
2024-01-23,Normal Days,Footwear,Shoes,130,82,36.92,48,9,58,Female,Alabama,3.7,1,Every 3 Months,78279,11,Low,Non-Festival Day
2024-02-01,Normal Days,Clothing,T-shirt,80,72,10.0,8,2,28,Female,Mississippi,4.6,18,Fortnightly,109489,26,Low,Non-Festival Day
2024-03-14,Normal Days,Footwear,Sandals,117,77,34.19,40,8,27,Female,Illinois,4.9,46,Annually,46806,9,Low,Non-Festival Day
2024-01-10,Normal Days,Footwear,Shoes,96,74,22.92,22,3,19,Female,Arkansas,3.1,13,Fortnightly,65000,24,Low,Non-Festival Day
2024-02-23,Normal Days,Footwear,Sandals,58,39,32.76,19,6,63,Female,Kansas,3.5,5,Fortnightly,42168,11,Low,Non-Festival Day
2024-02-21,Normal Days,Clothing,Shorts,97,80,17.53,17,7,69,Female,Rhode Island,4.9,11,Weekly,90119,24,Low,Non-Festival Day
2024-05-27,Normal Days,Accessories,Backpack,82,59,28.05,23,8,65,Female,Florida,4.4,49,Weekly,58714,14,Low,Non-Festival Day
2024-06-08,Normal Days,Outerwear,Jacket,78,68,12.82,10,5,63,Female,Missouri,4.4,1,Fortnightly,74093,14,Low,Non-Festival Day
2024-01-14,Normal Days,Clothing,Socks,93,77,17.2,16,7,28,Female,North Carolina,3.4,11,Quarterly,75419,29,Low,Non-Festival Day
2024-06-26,Normal Days,Accessories,Jewelry,91,50,45.05,41,8,67,Female,Alabama,3.0,47,Every 3 Months,69145,25,Low,Non-Festival Day
2024-12-31,Year-End Clearance,Clothing,Pants,66,45,31.82,21,10,51,Female,Washington,2.6,20,Monthly,125432,85,High,Festival Day
2024-02-22,Normal Days,Clothing,Blouse,98,71,27.55,27,7,59,Female,Michigan,3.2,18,Annually,97425,17,Low,Non-Festival Day
2024-11-30,Normal Days,Clothing,Socks,82,52,36.59,30,5,25,Female,Washington,4.6,43,Quarterly,112949,19,Low,Non-Festival Day
2024-01-22,Normal Days,Footwear,Shoes,83,50,39.76,33,9,31,Female,Vermont,3.8,4,Every 3 Months,97811,10,Low,Non-Festival Day
2024-01-30,Normal Days,Accessories,Handbag,103,66,35.92,37,5,62,Female,Illinois,4.8,20,Quarterly,22461,24,Low,Non-Festival Day
2024-07-09,Normal Days,Footwear,Sandals,112,81,27.68,31,8,51,Female,New York,4.5,7,Monthly,34291,16,Low,Non-Festival Day
2024-09-16,Normal Days,Clothing,Socks,57,28,50.88,29,10,32,Female,Rhode Island,4.2,31,Fortnightly,66804,23,Low,Non-Festival Day
2024-07-23,Back to School Sales,Accessories,Handbag,79,65,17.72,14,11,35,Female,Washington,2.7,41,Fortnightly,96971,61,High,Festival Day
2024-02-28,Normal Days,Accessories,Hat,107,80,25.23,27,7,70,Female,Virginia,4.5,3,Monthly,113471,15,Low,Non-Festival Day
2024-09-20,Normal Days,Accessories,Jewelry,119,94,21.01,25,4,19,Female,Wisconsin,4.9,16,Monthly,84946,10,Low,Non-Festival Day
2024-01-12,Normal Days,Accessories,Backpack,55,30,45.45,25,8,32,Female,Michigan,2.8,43,Annually,118989,5,Low,Non-Festival Day
2024-04-28,Normal Days,Clothing,Shirt,92,45,51.09,47,7,56,Female,Texas,3.5,29,Fortnightly,104080,6,Low,Non-Festival Day
2024-10-16,Normal Days,Outerwear,Coat,108,91,15.74,17,4,53,Female,Idaho,2.5,5,Bi-Weekly,141719,27,Low,Non-Festival Day
2024-12-03,Normal Days,Accessories,Sunglasses,77,36,53.25,41,10,22,Female,Iowa,2.9,30,Quarterly,81332,19,Low,Non-Festival Day
2024-09-04,Normal Days,Accessories,Gloves,110,73,33.64,37,7,26,Female,Connecticut,4.2,33,Monthly,97794,8,Low,Non-Festival Day
2024-12-19,Normal Days,Clothing,Shirt,88,60,31.82,28,8,42,Female,Wyoming,4.6,46,Bi-Weekly,50841,9,Low,Non-Festival Day
2024-05-06,Normal Days,Clothing,Socks,125,77,38.4,48,5,30,Female,Mississippi,3.0,17,Fortnightly,144447,19,Low,Non-Festival Day
2024-03-15,Normal Days,Clothing,Skirt,101,86,14.85,15,8,29,Female,Pennsylvania,4.4,47,Bi-Weekly,140029,15,Low,Non-Festival Day
2024-12-26,Year-End Clearance,Clothing,Shorts,63,42,33.33,21,9,47,Female,Tennessee,2.6,17,Bi-Weekly,68758,39,High,Festival Day
2024-07-22,Back to School Sales,Footwear,Sandals,78,70,10.26,8,8,59,Female,Louisiana,4.8,17,Bi-Weekly,134726,46,High,Festival Day
2024-02-18,Normal Days,Clothing,Shirt,73,44,39.73,29,6,34,Female,Arkansas,2.9,28,Every 3 Months,96272,6,Low,Non-Festival Day
2024-03-19,Normal Days,Accessories,Sunglasses,125,91,27.2,34,5,52,Female,West Virginia,3.0,8,Monthly,57643,24,Low,Non-Festival Day
2024-08-28,Normal Days,Accessories,Jewelry,43,30,30.23,13,4,47,Female,South Carolina,4.5,8,Quarterly,70408,28,Low,Non-Festival Day
2024-12-14,Normal Days,Clothing,Blouse,48,23,52.08,25,3,24,Female,Kansas,3.7,4,Bi-Weekly,63950,14,Low,Non-Festival Day
2024-06-02,Normal Days,Footwear,Sandals,45,21,53.33,24,9,63,Female,Michigan,4.8,24,Weekly,76849,24,Low,Non-Festival Day
2024-09-30,Normal Days,Outerwear,Coat,57,34,40.35,23,8,59,Female,Alabama,4.8,29,Fortnightly,120500,7,Low,Non-Festival Day
2024-04-05,Normal Days,Clothing,Blouse,69,46,33.33,23,9,66,Female,South Dakota,4.7,10,Weekly,48044,23,Low,Non-Festival Day
2024-08-01,Back to School Sales,Clothing,Sweater,57,41,28.07,16,12,45,Female,Rhode Island,2.6,11,Bi-Weekly,125469,89,High,Festival Day
2024-10-20,Normal Days,Clothing,Skirt,74,33,55.41,41,9,38,Female,Florida,4.6,18,Fortnightly,145588,9,Low,Non-Festival Day
2024-07-27,Back to School Sales,Clothing,Blouse,94,48,48.94,46,10,63,Female,Connecticut,3.4,26,Annually,35997,32,High,Festival Day
2024-12-08,Normal Days,Clothing,Hoodie,87,66,24.14,21,8,55,Female,Pennsylvania,3.0,39,Weekly,99751,12,Low,Non-Festival Day
2024-03-28,Normal Days,Clothing,Skirt,95,54,43.16,41,7,25,Female,California,4.0,4,Annually,118605,9,Low,Non-Festival Day
2024-11-01,Normal Days,Accessories,Backpack,98,55,43.88,43,6,51,Female,Oklahoma,2.6,24,Weekly,43911,16,Low,Non-Festival Day
2024-09-20,Normal Days,Accessories,Handbag,116,84,27.59,32,7,28,Female,North Dakota,3.4,2,Every 3 Months,75533,18,Low,Non-Festival Day
2024-11-20,Normal Days,Footwear,Sandals,111,66,40.54,45,10,46,Female,New Mexico,4.5,36,Annually,102566,11,Low,Non-Festival Day
2024-11-15,Normal Days,Footwear,Shoes,104,65,37.5,39,8,58,Female,South Carolina,2.7,36,Weekly,114870,15,Low,Non-Festival Day
2024-06-05,Normal Days,Footwear,Sandals,105,83,20.95,22,9,30,Female,Michigan,2.9,23,Every 3 Months,34571,12,Low,Non-Festival Day
2024-06-04,Normal Days,Accessories,Sunglasses,79,61,22.78,18,4,68,Female,Missouri,4.0,36,Quarterly,128255,9,Low,Non-Festival Day
2024-05-18,Normal Days,Clothing,Skirt,104,65,37.5,39,8,28,Female,Colorado,3.2,2,Annually,149226,12,Low,Non-Festival Day
2024-04-30,Normal Days,Footwear,Sandals,103,55,46.6,48,5,26,Female,Kansas,4.0,17,Bi-Weekly,114463,16,Low,Non-Festival Day
2024-03-05,Normal Days,Accessories,Gloves,124,79,36.29,45,11,35,Female,Illinois,3.4,19,Weekly,77941,19,Low,Non-Festival Day
2024-04-16,Normal Days,Clothing,Hoodie,107,96,10.28,11,5,40,Female,South Carolina,4.9,41,Monthly,78005,23,Low,Non-Festival Day
2024-05-26,Normal Days,Clothing,Socks,88,43,51.14,45,6,31,Female,Utah,3.6,27,Quarterly,106250,20,Low,Non-Festival Day
2024-05-16,Normal Days,Accessories,Jewelry,57,40,29.82,17,6,60,Female,Hawaii,3.6,32,Fortnightly,78712,18,Low,Non-Festival Day
2024-06-10,Normal Days,Accessories,Hat,84,62,26.19,22,7,69,Female,Texas,3.2,33,Annually,63541,11,Low,Non-Festival Day
2024-04-09,Normal Days,Clothing,Blouse,113,72,36.28,41,7,51,Female,Oregon,3.7,24,Quarterly,43387,12,Low,Non-Festival Day
2024-12-03,Normal Days,Footwear,Shoes,104,87,16.35,17,3,49,Female,Arizona,2.6,31,Every 3 Months,113980,11,Low,Non-Festival Day
2024-11-02,Normal Days,Accessories,Hat,71,31,56.34,40,9,18,Female,New York,3.9,35,Weekly,68908,22,Low,Non-Festival Day
2024-05-20,Normal Days,Accessories,Sunglasses,69,34,50.72,35,8,63,Female,Nebraska,3.4,2,Monthly,105457,28,Low,Non-Festival Day
2024-03-23,Normal Days,Clothing,Shirt,59,53,10.17,6,3,57,Female,Vermont,3.4,42,Every 3 Months,33057,10,Low,Non-Festival Day
2024-06-25,Normal Days,Clothing,T-shirt,105,85,19.05,20,5,45,Female,Maryland,4.2,47,Every 3 Months,84028,23,Low,Non-Festival Day
2024-07-16,Back to School Sales,Clothing,Pants,63,50,20.63,13,11,36,Female,Tennessee,2.9,44,Bi-Weekly,130804,33,High,Festival Day
2024-04-21,Normal Days,Clothing,Pants,104,91,12.5,13,7,20,Female,Pennsylvania,4.1,8,Every 3 Months,139246,27,Low,Non-Festival Day
2024-02-25,Normal Days,Accessories,Hat,98,56,42.86,42,11,21,Female,South Carolina,3.6,13,Quarterly,75731,7,Low,Non-Festival Day
2024-06-27,Normal Days,Outerwear,Coat,75,60,20.0,15,2,62,Female,Connecticut,4.0,10,Annually,44858,21,Low,Non-Festival Day
2024-07-04,Normal Days,Outerwear,Jacket,60,34,43.33,26,9,23,Female,Kentucky,4.0,1,Fortnightly,68689,26,Low,Non-Festival Day
2024-08-05,Back to School Sales,Footwear,Sandals,67,30,55.22,37,16,26,Female,Rhode Island,3.6,1,Monthly,64638,80,High,Festival Day
2024-11-11,Normal Days,Accessories,Gloves,111,71,36.04,40,5,30,Female,Colorado,3.1,18,Annually,111598,19,Low,Non-Festival Day
2024-08-04,Back to School Sales,Clothing,Dress,149,100,32.89,49,13,18,Female,Oklahoma,4.4,2,Annually,122386,87,High,Festival Day
2024-04-29,Normal Days,Accessories,Belt,112,85,24.11,27,6,47,Female,Idaho,4.3,36,Every 3 Months,66486,10,Low,Non-Festival Day
2024-06-23,Normal Days,Clothing,Socks,132,83,37.12,49,9,41,Female,Maine,3.5,17,Bi-Weekly,40567,16,Low,Non-Festival Day
2024-01-23,Normal Days,Outerwear,Jacket,80,31,61.25,49,5,62,Female,Vermont,3.0,1,Annually,49739,23,Low,Non-Festival Day
2024-07-31,Back to School Sales,Footwear,Boots,120,82,31.67,38,16,28,Female,Rhode Island,4.7,50,Quarterly,77804,67,High,Festival Day
2024-08-22,Normal Days,Clothing,Shirt,92,79,14.13,13,6,46,Female,Florida,2.5,3,Bi-Weekly,128821,15,Low,Non-Festival Day
2024-01-13,Normal Days,Accessories,Hat,90,62,31.11,28,5,54,Female,West Virginia,3.1,45,Quarterly,23754,24,Low,Non-Festival Day
2024-04-10,Normal Days,Footwear,Shoes,104,92,11.54,12,8,36,Female,Indiana,3.3,28,Annually,47044,24,Low,Non-Festival Day
2024-01-24,Normal Days,Clothing,Socks,69,58,15.94,11,5,25,Female,Illinois,4.7,6,Every 3 Months,87260,14,Low,Non-Festival Day
2024-12-29,Year-End Clearance,Clothing,Hoodie,128,88,31.25,40,16,38,Female,California,3.4,33,Every 3 Months,86912,55,High,Festival Day
2024-01-11,Normal Days,Footwear,Sandals,66,44,33.33,22,6,38,Female,Massachusetts,3.1,29,Annually,145623,20,Low,Non-Festival Day
2024-09-29,Normal Days,Clothing,Jeans,63,56,11.11,7,5,42,Female,Idaho,4.6,2,Every 3 Months,28706,22,Low,Non-Festival Day
2024-10-07,Normal Days,Accessories,Jewelry,55,23,58.18,32,8,19,Female,Kentucky,4.9,43,Bi-Weekly,28894,18,Low,Non-Festival Day
2024-04-03,Normal Days,Clothing,Shorts,55,45,18.18,10,3,34,Female,Delaware,2.7,48,Fortnightly,38037,8,Low,Non-Festival Day
2024-07-19,Back to School Sales,Accessories,Sunglasses,79,31,60.76,48,9,38,Female,Idaho,4.2,43,Weekly,103986,88,High,Festival Day
2024-01-21,Normal Days,Clothing,Pants,144,96,33.33,48,5,42,Female,Virginia,2.6,26,Bi-Weekly,101942,16,Low,Non-Festival Day
2024-12-05,Normal Days,Clothing,Shirt,121,96,20.66,25,9,58,Female,Arizona,3.2,26,Bi-Weekly,71612,24,Low,Non-Festival Day
2024-07-29,Back to School Sales,Clothing,Shirt,112,80,28.57,32,14,56,Female,Maryland,4.4,50,Bi-Weekly,49725,88,High,Festival Day
